Account Name,Service Name,Audit Type,Location,Address,City,State,Zip,Round,Scheduled Date,Start Date,Completion Date,Audit Duration,Score,Golf Score,Specialist,RP Order #,Status,Imported From,Sent To Client,Report
OCP Corp, Express Audit,Audit,T2014,5036 NE Northgate Way,Grand Rapids,WA,49512-2049,Round 3 - 2013,5/31/13 0:00,5/31/13 9:41,5/31/13 12:29,167,0,0,Kendall Goguen,8059679,Closed,,2013-05-31T21:29:52.917,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T1790,5037 NE Northgate Way,Orlando,WA,32837-6801,Round 3 - 2013,5/31/13 0:00,5/31/13 8:13,5/31/13 12:25,251,3,3,Shona Dodd,8059770,Closed,,2013-05-31T17:46:55.670,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1790,5038 NE Northgate Way,Orlando,WA,32837-6801,Round 3 - 2013,5/31/13 0:00,5/31/13 8:09,5/31/13 12:25,255,86.56,10,Suzanna Tusing,8060694,Closed,,2013-05-31T17:47:03.647,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2586,5039 NE Northgate Way,Wauwatosa,WA,53222-2105,Round 3 - 2013,5/31/13 0:00,5/31/13 8:30,5/31/13 11:11,160,2,2,Latarsha Preslar,8059183,Closed,,2013-05-31T22:22:45.587,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2586,5040 NE Northgate Way,Wauwatosa,WA,53222-2105,Round 3 - 2013,5/31/13 0:00,5/31/13 8:27,5/31/13 11:11,163,91.58,4,Lyman Shemwell,8060023,Closed,,2013-05-31T22:22:48.267,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1078,5041 NE Northgate Way,Greensboro,WA,27407-2645,Round 3 - 2013,5/31/13 0:00,5/31/13 8:35,5/31/13 10:56,140,93.59,4,Nellie Madding,8061191,Closed,,2013-05-31T22:52:27.627,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0634,5042 NE Northgate Way,Ann Arbor,WA,48103-8999,Round 3 - 2013,5/31/13 0:00,5/31/13 8:22,5/31/13 10:47,144,1,1,Adeline Mccusker,8059852,Closed,,2013-05-31T15:03:14.050,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0634,5043 NE Northgate Way,Ann Arbor,WA,48103-8999,Round 3 - 2013,5/31/13 0:00,5/31/13 8:20,5/31/13 10:46,145,94.37,3,Roseanna Pillar,8061537,Closed,,2013-05-31T15:03:14.027,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1047,5044 NE Northgate Way,Virginia Beach,WA,23451,Round 3 - 2013,5/31/13 0:00,5/31/13 8:04,5/31/13 10:29,144,1,1,Chad Smurf,8059174,Closed,,2013-05-31T14:44:06.650,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1047,5045 NE Northgate Way,Virginia Beach,WA,23451,Round 3 - 2013,5/31/13 0:00,5/31/13 8:02,5/31/13 10:29,146,91.93,5,Lita Willimas,8061221,Closed,,2013-05-31T14:44:08.223,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0622,5046 NE Northgate Way,Toledo,WA,43612-4303,Round 3 - 2013,5/30/13 0:00,5/30/13 14:09,5/30/13 16:21,131,98.63,1,Kimiko Cabe,8061551,Closed,,2013-05-31T03:20:35.990,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2824,5047 NE Northgate Way,East Peoria,WA,61611,Round 3 - 2013,5/30/13 0:00,5/30/13 13:08,5/30/13 16:16,187,85.62,7,Zenaida Koran,8061810,Closed,,2013-05-31T01:11:42.577,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0256,5048 NE Northgate Way,Aurora,WA,80015-2745,Round 3 - 2013,5/30/13 0:00,5/30/13 13:23,5/30/13 16:07,163,94.94,4,Gerald Schoenberger,8061663,Closed,,2013-05-31T03:32:40.713,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1037,5049 NE Northgate Way,Springdale,WA,45246-2518,Round 3 - 2013,5/31/13 0:00,5/30/13 13:04,5/30/13 15:34,149,86.07,4,Jayne Mcbain,8061223,Closed,,2013-05-30T21:21:24.577,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2764,5050 NE Northgate Way,Newark,WA,19702-3216,Round 3 - 2013,5/30/13 0:00,5/30/13 12:36,5/30/13 15:15,158,1,1,Forrest Boze,8059903,Closed,,2013-05-31T00:13:21.960,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T1197,5051 NE Northgate Way,Atlanta,WA,30326-3287,Round 3 - 2013,5/30/13 0:00,5/30/13 14:17,5/30/13 15:13,55,3,3,Tana Nolley,8059345,Closed,,2013-05-30T19:21:28.003,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2764,5052 NE Northgate Way,Newark,WA,19702-3216,Round 3 - 2013,5/30/13 0:00,5/30/13 12:34,5/30/13 15:13,158,89.96,7,Rachele Lashua,8061763,Closed,,2013-05-31T00:13:25.153,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1197,5053 NE Northgate Way,Atlanta,WA,30326-3287,Round 3 - 2013,5/30/13 0:00,5/30/13 12:16,5/30/13 15:13,176,78.82,11,Jacinta Pease,8061079,Closed,,2013-05-30T19:21:32.240,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1751,5054 NE Northgate Way,Salt Lake City,WA,84121,Round 3 - 2013,5/30/13 0:00,5/30/13 10:58,5/30/13 15:05,246,0,0,Dorris Lyford,8059657,Closed,,2013-05-30T23:55:37.370,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1751,5055 NE Northgate Way,Salt Lake City,WA,84121,Round 3 - 2013,5/30/13 0:00,5/30/13 10:54,5/30/13 14:55,240,99.01,2,Kizzie Rea,8060725,Closed,,2013-05-30T23:55:37.953,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0068,5056 NE Northgate Way,Saint Paul,WA,55106-6619,Round 3 - 2013,5/30/13 0:00,5/30/13 11:37,5/30/13 14:31,173,90.71,4,Sherly Gaudet,8061737,Closed,,2013-05-30T21:56:36.373,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0623,5057 NE Northgate Way,Toledo,WA,43623-3139,Round 3 - 2013,5/30/13 0:00,5/30/13 11:23,5/30/13 13:48,144,92.77,3,Anamaria Durbin,8061552,Closed,,2013-05-31T03:20:37.390,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2193,5058 NE Northgate Way,Maple Grove,WA,55369-4469,Round 3 - 2013,5/30/13 0:00,5/30/13 8:51,5/30/13 13:28,276,0,0,Gillian Ceasar,8059782,Closed,,2013-05-30T22:15:01.393,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2193,5059 NE Northgate Way,Maple Grove,WA,55369-4469,Round 3 - 2013,5/30/13 0:00,5/30/13 8:48,5/30/13 13:27,278,91.25,11,Lorretta Marcial,8060319,Closed,,2013-05-30T22:15:13.527,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1347,5060 NE Northgate Way,Shreveport,WA,71105-5107,Round 3 - 2013,5/30/13 0:00,5/30/13 8:44,5/30/13 13:24,279,88.12,13,Shirl Winger,8060935,Closed,,2013-05-31T01:59:54.247,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0296,5061 NE Northgate Way,Poway,WA,92064,Round 3 - 2013,5/30/13 0:00,5/30/13 10:14,5/30/13 13:03,168,1,1,Astrid Adamo,8059942,Closed,,2013-05-31T14:37:28.693,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0296,5062 NE Northgate Way,Poway,WA,92064,Round 3 - 2013,5/30/13 0:00,5/30/13 10:11,5/30/13 13:03,171,90.06,7,Enda Lotts,8061631,Closed,,2013-05-31T14:37:32.670,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2382,5063 NE Northgate Way,Batavia,WA,14020,Round 3 - 2013,5/30/13 0:00,5/30/13 10:10,5/30/13 12:52,161,0,0,Jayme Everette,8059669,Closed,,2013-05-31T02:09:17.187,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2382,5064 NE Northgate Way,Batavia,WA,14020,Round 3 - 2013,5/30/13 0:00,5/30/13 10:07,5/30/13 12:51,163,88.5,4,Syreeta Updike,8060141,Closed,,2013-06-24T14:42:20.993,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0962,5065 NE Northgate Way,Rocky Mount,WA,27804-8452,Round 3 - 2013,5/30/13 0:00,5/30/13 9:36,5/30/13 12:04,147,86.27,6,Ja Kluender,8061283,Closed,,2013-05-30T23:06:26.213,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1486,5066 NE Northgate Way,Atlanta,WA,30329-3211,Round 3 - 2013,5/30/13 0:00,5/30/13 9:14,5/30/13 11:57,162,75.27,9,Casandra Ryder,8060796,Closed,,2013-05-30T19:41:42.413,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1545,5067 NE Northgate Way,Cincinnati,WA,45251-2402,Round 3 - 2013,5/31/13 0:00,5/30/13 9:09,5/30/13 11:40,150,0,0,Ashleigh Milliken,8059540,Closed,,2013-05-30T21:21:22.800,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1545,5068 NE Northgate Way,Cincinnati,WA,45251-2402,Round 3 - 2013,5/31/13 0:00,5/30/13 9:06,5/30/13 11:40,153,92.43,3,Evelyn Dykeman,8060732,Closed,,2013-05-30T21:21:23.800,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2128,5069 NE Northgate Way,Irvine,WA,92618-2946,Round 3 - 2013,5/30/13 0:00,5/30/13 8:47,5/30/13 11:38,171,1,1,Shantell Messersmith,8059642,Closed,,2013-05-31T15:19:54.930,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2128,5070 NE Northgate Way,Irvine,WA,92618-2946,Round 3 - 2013,5/30/13 0:00,5/30/13 8:39,5/30/13 11:38,178,91.13,3,Harland Gullett,8060378,Closed,,2013-05-31T15:19:50.307,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0650,5071 NE Northgate Way,Orlando,WA,32809-7710,Round 3 - 2013,5/30/13 0:00,5/30/13 8:48,5/30/13 11:15,146,93.24,2,Vivienne Pawloski,8061526,Closed,,2013-05-31T17:46:25.763,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1972,5072 NE Northgate Way,Whitehall,WA,43213,Round 3 - 2013,5/30/13 0:00,5/30/13 9:05,5/30/13 11:12,126,1,1,Dian Bosio,8059581,Closed,,2013-05-31T01:35:48.630,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1972,5073 NE Northgate Way,Whitehall,WA,43213,Round 3 - 2013,5/30/13 0:00,5/30/13 9:02,5/30/13 11:11,128,90.29,4,Florine Lawley,8060507,Closed,,2013-05-31T01:35:50.263,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1358,5074 NE Northgate Way,White Plains,WA,10601-3331,Round 3 - 2013,5/30/13 0:00,5/30/13 8:11,5/30/13 11:08,176,2,2,Marlo Gramlich,8058953,Closed,,2013-05-30T22:12:38.443,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1358,5075 NE Northgate Way,White Plains,WA,10601-3331,Round 3 - 2013,5/30/13 0:00,5/30/13 8:09,5/30/13 11:07,177,82.68,7,Meryl Mckissick,8060922,Closed,,2013-05-30T22:12:39.677,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1355,5076 NE Northgate Way,Lacey,WA,98503-1007,Round 3 - 2013,5/30/13 0:00,5/30/13 8:40,5/30/13 10:55,134,96.2,3,Jerri Goetzinger,8060919,Closed,,2013-05-30T19:28:27.960,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1355,5077 NE Northgate Way,Lacey,WA,98503-1007,Round 3 - 2013,5/30/13 0:00,5/30/13 8:45,5/30/13 10:54,128,1,1,Reinaldo Demarco,8059358,Closed,,2013-05-30T19:28:27.787,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T0195,5078 NE Northgate Way,Long Beach,WA,90815,Round 3 - 2013,5/30/13 0:00,5/30/13 8:13,5/30/13 10:44,150,1,1,Kristy Yancy,8059863,Closed,,2013-05-30T18:11:04.323,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0195,5079 NE Northgate Way,Long Beach,WA,90815,Round 3 - 2013,5/30/13 0:00,5/30/13 8:05,5/30/13 10:44,158,93.35,4,Ona Boso,8061688,Closed,,2013-05-30T18:11:04.333,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1317,5080 NE Northgate Way,Rossford,WA,43460-1710,Round 3 - 2013,5/30/13 0:00,5/30/13 8:22,5/30/13 10:44,141,89.45,4,Robbin Cantero,8060956,Closed,,2013-05-31T03:20:37.793,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0631,5081 NE Northgate Way,Bay City,WA,48706-2240,Round 3 - 2013,5/30/13 0:00,5/30/13 7:58,5/30/13 10:28,149,96.2,3,Gilberte Veith,8061547,Closed,,2013-05-30T22:22:02.590,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0806,5082 NE Northgate Way,Stevens Point,WA,54482-8551,Round 3 - 2013,5/30/13 0:00,5/30/13 8:00,5/30/13 10:02,121,95.95,3,Sylvie Toupin,8061425,Closed,,2013-05-31T00:06:01.760,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0297,5083 NE Northgate Way,San Bernardino,WA,92404-4624,Round 3 - 2013,5/29/13 0:00,5/29/13 15:41,5/29/13 17:41,119,90.26,2,Angeles Vickery,8061632,Closed,,2013-05-30T04:22:32.207,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0201,5084 NE Northgate Way,San Diego,WA,92110,Round 3 - 2013,5/29/13 0:00,5/29/13 14:28,5/29/13 17:21,172,0,0,Hollie Faller,8058913,Closed,,2013-05-30T00:45:39.503,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0201,5085 NE Northgate Way,San Diego,WA,92110,Round 3 - 2013,5/29/13 0:00,5/29/13 14:26,5/29/13 17:21,174,92.17,7,Shaunna Lawry,8061692,Closed,,2013-05-30T00:45:09.247,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0873,5086 NE Northgate Way,Ocala,WA,34471-1620,Round 3 - 2013,5/29/13 0:00,5/29/13 13:13,5/29/13 15:40,146,2,2,Edmundo Job,8059537,Closed,,2013-05-29T21:36:23.737,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0873,5087 NE Northgate Way,Ocala,WA,34471-1620,Round 3 - 2013,5/29/13 0:00,5/29/13 13:11,5/29/13 15:40,148,96.23,4,Kendall Goguen,8061359,Closed,,2013-05-29T21:36:24.493,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1049,5088 NE Northgate Way,Glen Allen,WA,23060-5815,Round 3 - 2013,5/29/13 0:00,5/29/13 11:55,5/29/13 15:15,199,84.69,10,Shona Dodd,8061211,Closed,,2013-05-30T00:58:05.300,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1049,5089 NE Northgate Way,Glen Allen,WA,23060-5815,Round 3 - 2013,5/29/13 0:00,5/29/13 11:59,5/29/13 15:14,194,1,1,Suzanna Tusing,8058807,Closed,,2013-05-30T00:57:58.410,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T2530,5090 NE Northgate Way,Greenland,WA,3840,Round 3 - 2013,5/29/13 0:00,5/29/13 11:29,5/29/13 14:26,176,0,0,Latarsha Preslar,8058921,Closed,,2013-05-29T23:55:22.057,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2530,5091 NE Northgate Way,Greenland,WA,3840,Round 3 - 2013,5/29/13 0:00,5/29/13 11:27,5/29/13 14:25,177,94.73,2,Lyman Shemwell,8060041,Closed,,2013-05-29T23:55:20.950,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2195,5092 NE Northgate Way,Lake Elsinore,WA,92530-2755,Round 3 - 2013,5/29/13 0:00,5/29/13 11:35,5/29/13 14:17,161,0,0,Nellie Madding,8059214,Closed,,2013-05-30T04:22:30.283,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T2033,5093 NE Northgate Way,Allen Park,WA,48101-2870,Round 3 - 2013,5/29/13 0:00,5/29/13 11:38,5/29/13 14:17,159,1,1,Adeline Mccusker,8059147,Closed,,2013-05-30T00:03:21.747,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2195,5094 NE Northgate Way,Lake Elsinore,WA,92530-2755,Round 3 - 2013,5/29/13 0:00,5/29/13 11:33,5/29/13 14:17,163,94.52,3,Roseanna Pillar,8060321,Closed,,2013-05-30T04:22:32.843,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2033,5095 NE Northgate Way,Allen Park,WA,48101-2870,Round 3 - 2013,5/29/13 0:00,5/29/13 11:34,5/29/13 14:17,162,84.69,10,Chad Smurf,8060473,Closed,,2013-05-30T00:03:20.087,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2465,5096 NE Northgate Way,San Diego,WA,92111,Round 3 - 2013,5/29/13 0:00,5/29/13 10:54,5/29/13 13:52,177,0,0,Lita Willimas,8059005,Closed,,2013-05-30T00:44:57.977,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2465,5097 NE Northgate Way,San Diego,WA,92111,Round 3 - 2013,5/29/13 0:00,5/29/13 10:51,5/29/13 13:52,180,88.72,7,Kimiko Cabe,8060076,Closed,,2013-05-30T00:45:02.667,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2170,5098 NE Northgate Way,Millville,WA,8332,Round 3 - 2013,5/30/13 0:00,5/29/13 10:34,5/29/13 13:05,151,96.26,4,Zenaida Koran,8060344,Closed,,2013-05-30T02:38:11.710,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2170,5099 NE Northgate Way,Millville,WA,8332,Round 3 - 2013,5/30/13 0:00,5/29/13 10:34,5/29/13 12:56,142,0,0,Gerald Schoenberger,8059448,Closed,,2013-05-30T02:38:11.167,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T1786,5100 NE Northgate Way,Sugar Land,WA,77479-2371,Round 3 - 2013,5/29/13 0:00,5/29/13 9:05,5/29/13 12:52,227,1,1,Jayne Mcbain,8059677,Closed,,2013-05-29T19:56:45.500,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1786,5101 NE Northgate Way,Sugar Land,WA,77479-2371,Round 3 - 2013,5/29/13 0:00,5/29/13 9:04,5/29/13 12:52,228,94.99,9,Forrest Boze,8060701,Closed,,2013-05-29T19:56:48.773,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1798,5102 NE Northgate Way,Bronx,WA,10463-7016,Round 3 - 2013,5/29/13 0:00,5/29/13 9:12,5/29/13 12:36,203,2,2,Tana Nolley,8059264,Closed,,2013-05-30T02:29:41.830,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1798,5103 NE Northgate Way,Bronx,WA,10463-7016,Round 3 - 2013,5/29/13 0:00,5/29/13 9:05,5/29/13 12:36,210,85.73,8,Rachele Lashua,8060690,Closed,,2013-05-30T02:29:44.367,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1103,5104 NE Northgate Way,Newport News,WA,23602,Round 3 - 2013,5/29/13 0:00,5/29/13 9:29,5/29/13 12:31,181,91.59,9,Jacinta Pease,8061167,Closed,,2013-05-29T19:32:20.617,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T1103,5105 NE Northgate Way,Newport News,WA,23602,Round 3 - 2013,5/29/13 0:00,5/29/13 9:31,5/29/13 12:30,178,3,3,Dorris Lyford,8058836,Closed,,2013-05-29T19:32:18.820,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2816,5106 NE Northgate Way,Madison,WA,35758-9571,Round 3 - 2013,5/29/13 0:00,5/29/13 9:56,5/29/13 12:16,140,96.7,2,Kizzie Rea,8061787,Closed,,2013-05-30T01:04:39.147,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1022,5107 NE Northgate Way,Greenville,WA,27834-3176,Round 3 - 2013,5/29/13 0:00,5/29/13 9:46,5/29/13 11:49,122,80.99,6,Sherly Gaudet,8061244,Closed,,2013-05-30T03:37:47.483,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2307,5108 NE Northgate Way,Glendale,WA,91210-2101,Round 3 - 2013,5/29/13 0:00,5/29/13 8:33,5/29/13 11:23,169,1,1,Anamaria Durbin,8059713,Closed,,2013-05-30T02:06:08.750,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T2307,5109 NE Northgate Way,Glendale,WA,91210-2101,Round 3 - 2013,5/29/13 0:00,5/29/13 8:22,5/29/13 11:22,179,83.4,10,Gillian Ceasar,8060219,Closed,,2013-05-30T02:06:13.560,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2025,5110 NE Northgate Way,Andover,WA,55304-4014,Round 3 - 2013,5/29/13 0:00,5/29/13 9:07,5/29/13 11:19,131,95.33,5,Lorretta Marcial,8060477,Closed,,2013-05-29T23:32:29.867,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2025,5111 NE Northgate Way,Andover,WA,55304-4014,Round 3 - 2013,5/29/13 0:00,5/29/13 9:09,5/29/13 11:16,126,2,2,Shirl Winger,8059518,Closed,,2013-05-29T23:33:14.807,Yum - FSC Single Department.pdf
OCP Corp, Express Audit,Audit,T0200,5112 NE Northgate Way,Torrance,WA,90505,Round 3 - 2013,5/29/13 0:00,5/29/13 8:28,5/29/13 11:05,156,0,0,Astrid Adamo,8059864,Closed,,2013-05-30T14:45:59.787,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0200,5113 NE Northgate Way,Torrance,WA,90505,Round 3 - 2013,5/29/13 0:00,5/29/13 8:23,5/29/13 11:05,161,94.94,4,Enda Lotts,8061691,Closed,,2013-05-30T14:46:01.270,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0826,5114 NE Northgate Way,Las Vegas,WA,89129-6239,Round 3 - 2013,5/30/13 0:00,5/29/13 8:45,5/29/13 11:01,136,1,1,Jayme Everette,8058863,Closed,,2013-05-30T02:35:49.630,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0826,5115 NE Northgate Way,Las Vegas,WA,89129-6239,Round 3 - 2013,5/30/13 0:00,5/29/13 9:09,5/29/13 11:00,110,93.51,5,Syreeta Updike,8061408,Closed,,2013-05-30T02:35:53.467,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0193,5116 NE Northgate Way,Garden Grove,WA,92843-3120,Round 3 - 2013,5/29/13 0:00,5/29/13 8:18,5/29/13 10:56,157,94.51,1,Ja Kluender,8061699,Closed,,2013-06-10T15:15:36.433,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0923,5117 NE Northgate Way,Woodhaven,WA,48183-3381,Round 3 - 2013,5/29/13 0:00,5/29/13 8:31,5/29/13 10:54,142,93.92,2,Casandra Ryder,8061321,Closed,,2013-05-30T00:03:02.770,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0923,5118 NE Northgate Way,Woodhaven,WA,48183-3381,Round 3 - 2013,5/29/13 0:00,5/29/13 8:34,5/29/13 10:53,138,2,2,Ashleigh Milliken,8059101,Closed,,2013-05-30T00:03:02.657,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0686,5119 NE Northgate Way,Pensacola,WA,32503-2607,Round 3 - 2013,5/29/13 0:00,5/29/13 8:01,5/29/13 10:30,148,96.2,3,Evelyn Dykeman,8061498,Closed,,2013-05-30T14:18:23.620,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T0922,5120 NE Northgate Way,Brighton,WA,48116-7446,Round 3 - 2013,5/29/13 0:00,5/28/13 15:14,5/28/13 17:25,130,1,1,Shantell Messersmith,8059034,Closed,,2013-05-28T23:55:56.083,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T0922,5121 NE Northgate Way,Brighton,WA,48116-7446,Round 3 - 2013,5/29/13 0:00,5/28/13 15:12,5/28/13 17:25,132,96.7,2,Harland Gullett,8061320,Closed,,2013-05-28T23:55:48.490,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0204,5122 NE Northgate Way,Chula Vista,WA,91910-1008,Round 3 - 2013,5/28/13 0:00,5/28/13 14:39,5/28/13 16:54,134,94.87,4,Vivienne Pawloski,8061682,Closed,,2013-05-29T03:42:26.620,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2168,5123 NE Northgate Way,Wilson,WA,27896,Round 3 - 2013,5/28/13 0:00,5/28/13 13:12,5/28/13 15:44,151,92.94,3,Dian Bosio,8060342,Closed,,2013-05-28T21:54:37.337,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T1465,5124 NE Northgate Way,Novi,WA,48374-1115,Round 3 - 2013,5/29/13 0:00,5/28/13 11:36,5/28/13 14:14,157,90.49,3,Florine Lawley,8060811,Closed,,2013-05-28T23:55:29.757,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0238,5125 NE Northgate Way,Appleton,WA,54913-8605,Round 3 - 2013,5/28/13 0:00,5/28/13 12:08,5/28/13 13:50,101,96.2,3,Marlo Gramlich,8061675,Closed,,2013-05-28T21:35:20.870,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0930,5126 NE Northgate Way,Saint Cloud,WA,56304-0823,Round 3 - 2013,5/28/13 0:00,5/28/13 11:21,5/28/13 13:12,110,97.2,3,Meryl Mckissick,8061315,Closed,,2013-05-28T21:36:36.863,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T0304,5127 NE Northgate Way,El Cajon,WA,92021-4539,Round 3 - 2013,5/28/13 0:00,5/28/13 10:03,5/28/13 12:44,160,96.2,3,Jerri Goetzinger,8061627,Closed,,2013-05-29T03:42:26.210,OCP Corp Audit Report.pdf
OCP Corp,OCP Corp Audit,Audit,T2470,5128 NE Northgate Way,San Pedro,WA,90731,Round 3 - 2013,5/28/13 0:00,5/28/13 9:04,5/28/13 12:18,193,94.39,6,Reinaldo Demarco,8060068,Closed,,2013-05-29T06:21:50.497,OCP Corp Audit Report.pdf
OCP Corp, Express Audit,Audit,T2470,5129 NE Northgate Way,San Pedro,WA,90731,Round 3 - 2013,5/28/13 0:00,5/28/13 9:08,5/28/13 12:17,188,0,0,Kristy Yancy,8059587,Closed,,2013-05-29T06:21:48.753,Yum - FSC Single Department.pdf
OCP Corp,OCP Corp Audit,Audit,T1288,5130 NE Northgate Way,State College,WA,16803-2321,Round 3 - 2013,5/28/13 0:00,5/28/13 10:17,5/28/13 12:06,108,97.14,1,Ona Boso,8060989,Closed,,2013-05-29T03:20:31.790,OCP Corp Audit Report.pdf
